"ROI.name"	"ROI.id"	"point"	"x"	"y"
"494"	"EP"	31	8	664.485603083644	-86.9819242824559
"495"	"EP"	31	9	672.590381686468	-84.6746584604629
"496"	"EP"	31	10	668.316729392109	-66.2346149613128
"497"	"EP"	31	11	660.213516334897	-60.3592789549167
"498"	"EP"	31	12	635.553649945466	-52.9154759208593
"499"	"EP"	31	13	608.859420872058	-42.7202701277987
"500"	"EP"	31	14	587.995354009815	-55.9978429072799
"501"	"EP"	31	15	595.425634387406	-61.1099667518486
"502"	"EP"	31	16	599.372950982929	-67.125384564262
"503"	"EP"	32	1	673.492516705681	-84.7930629131335
"504"	"EP"	32	2	696.589751412049	-91.7004518014215
"505"	"EP"	32	3	714.271541420937	-108.60322139708
"506"	"EP"	32	4	723.698908143629	-110.074003256605
"507"	"EP"	32	5	736.602187367957	-122.883997434311
"508"	"EP"	32	6	737.693209816014	-109.360605028618
"509"	"EP"	32	7	734.499406340524	-99.220362006301
"510"	"EP"	32	8	727.165615517456	-105.364934328651
"511"	"EP"	32	9	717.285797261642	-94.7733073689104
"512"	"EP"	32	10	710.20049774058	-85.3443036442059
"513"	"EP"	32	11	699.415207012207	-80.8739277451597
"514"	"EP"	32	12	682.456589765429	-69.6507998068955
"515"	"EP"	32	13	669.788753304959	-66.6940523582995
"516"	"EP"	33	1	737.090368644184	-122.906580993899
"517"	"EP"	33	2	738.24158255468	-109.157371608098
"518"	"EP"	33	3	735.037567030219	-98.9825643206775
"519"	"EP"	33	4	742.562166022543	-98.6722798968301
"520"	"EP"	33	5	766.467094036358	-108.659217609093
"521"	"EP"	33	6	778.14820862257	-115.687233616337
"522"	"EP"	33	7	783.784018229656	-124.052108649377
"523"	"EP"	33	8	783.201571055527	-135.346000284744
"524"	"EP"	33	9	772.367465849569	-141.681101731133
"525"	"EP"	33	10	766.928071752415	-118.133319848722
"526"	"EP"	33	11	751.995240860194	-112.12138176745
"527"	"EP"	34	1	773.096960820031	-142.09655253522
"528"	"EP"	34	2	783.884622262729	-135.573967770251
"529"	"EP"	34	3	794.77669208137	-139.924338516512
"530"	"EP"	34	4	804.095111344325	-136.465240036231
"531"	"EP"	34	5	807.51333144519	-139.128110444512
"532"	"EP"	34	6	806.072781641164	-145.906511320798
"533"	"EP"	34	7	801.020205614863	-149.362395990153
"534"	"EP"	34	8	794.68226532559	-146.453406204138
"535"	"EP"	34	9	783.810197359469	-141.918902649493
"536"	"EP"	35	1	808.310490176137	-139.369962505998
"537"	"EP"	35	2	806.460918501206	-146.217886508033
"538"	"EP"	35	3	801.43222107148	-149.887114162733
"539"	"EP"	35	4	807.21912367649	-157.131839924264
"540"	"EP"	35	5	810.24330490614	-165.562284698352
"541"	"EP"	35	6	809.475794255714	-173.042889172769
"542"	"EP"	35	7	820.194124162762	-169.928792200663
"543"	"EP"	35	8	825.585777585672	-172.730322263065
"544"	"EP"	35	9	831.412128826221	-177.533850907763
"545"	"EP"	35	10	835.655076730351	-169.015972301695
"546"	"EP"	35	11	828.379665501526	-168.089222273376
"547"	"EP"	35	12	820.043856408152	-163.741482722342
"548"	"EP"	35	13	818.393484552128	-157.032069815824
"549"	"EP"	35	14	821.101232378136	-150.745446526941
"550"	"EP"	35	15	816.159693089266	-143.577280499035
"551"	"EP"	36	1	832.204319666059	-177.504090180045
"552"	"EP"	36	2	836.348711409114	-168.98873763173
"553"	"EP"	36	3	848.920367189793	-162.387290097994
"554"	"EP"	36	4	871.610594010898	-165.360960984614
"555"	"EP"	36	5	880.31548728691	-171.112756897642
"556"	"EP"	36	6	885.470924994105	-182.472607496302
"557"	"EP"	36	7	884.108623632504	-193.972607731262
"558"	"EP"	36	8	881.23852294894	-203.216706256226
"559"	"EP"	36	9	877.904210741039	-210.487896037116
"560"	"EP"	36	10	876.878319429564	-216.332070935279
"561"	"EP"	36	11	856.890640867696	-211.518700238024
"562"	"EP"	36	12	848.480218791642	-196.525731137688
"563"	"EP"	36	13	844.139152216163	-188.259392020273
"564"	"EP"	36	14	839.950443428731	-178.334861517141
"565"	"EP"	37	1	877.627993716786	-216.415764850509
"566"	"EP"	37	2	878.644536430682	-210.668145465506
"567"	"EP"	37	3	882.143886999453	-203.140492547075
"568"	"EP"	37	4	885.003957187363	-194.284641355836
"569"	"EP"	37	5	894.264000673045	-193.64928038329
"570"	"EP"	37	6	900.969591597452	-203.535891555546
"571"	"EP"	37	7	907.654445749522	-219.657017742844
"572"	"EP"	37	8	913.387289612168	-226.713479327707
"573"	"EP"	37	9	921.631571406538	-223.341771481882
"574"	"EP"	37	10	933.585415876501	-229.642242158406
"575"	"EP"	37	11	941.997685876476	-236.758044451144
"576"	"EP"	37	12	938.67589046978	-252.883535829511
"577"	"EP"	37	13	928.839451836155	-262.491890660847
"578"	"EP"	37	14	918.975749387297	-268.014954788322
"579"	"EP"	37	15	916.660425112008	-270.26654459739
"580"	"EP"	37	16	915.025330450148	-268.738083162688
"581"	"EP"	37	17	909.818155841328	-270.632910343162
"582"	"EP"	37	18	897.803324379361	-270.066524480138
"583"	"EP"	37	19	901.77913733004	-264.44364879856
"584"	"EP"	37	20	904.588282890621	-253.109779940704
"585"	"EP"	37	21	905.416826571783	-235.212494813859
"586"	"EP"	37	22	889.619866557333	-226.048102523904
"587"	"EP"	38	1	918.420702511511	-271.318448741418
"588"	"EP"	38	2	920.413793489848	-268.727085598177
"589"	"EP"	38	3	928.122328244162	-264.37226752469
"590"	"EP"	38	4	939.542896146079	-254.220468256823
"591"	"EP"	38	5	942.247359579362	-263.808591085081
"592"	"EP"	38	6	939.774155897594	-275.682164068693
"593"	"EP"	38	7	951.270598124956	-282.489345216697
"594"	"EP"	38	8	955.303923081914	-286.404309405006
"595"	"EP"	38	9	951.146171648998	-297.861298042818
"596"	"EP"	38	10	960.275223688252	-305.852073631288
"597"	"EP"	38	11	956.987665604359	-310.494393017538
"598"	"EP"	38	12	952.015761076494	-308.801753241305
"599"	"EP"	38	13	942.762685175634	-304.346180845589
"600"	"EP"	38	14	933.707078529697	-307.219382208635
"601"	"EP"	38	15	938.136549839555	-290.281645014366
"602"	"EP"	38	16	931.501340782144	-283.66707525703
"603"	"EP"	38	17	921.760664074294	-276.127077125303
"604"	"EP"	39	1	947.707416470428	-333.528418645605
"605"	"EP"	39	2	956.392889984342	-313.011026112632
"606"	"EP"	39	3	960.493582832758	-307.757972323004
"607"	"EP"	39	4	971.551072982749	-327.474829936109
"608"	"EP"	39	5	985.866377997281	-344.863764508133
"609"	"EP"	39	6	983.772524653282	-348.820594981484
"610"	"EP"	39	7	973.51934008617	-349.099912634719
"611"	"EP"	39	8	968.530809888015	-345.755083930596
"612"	"EP"	39	9	957.828050651514	-341.355642933303
"613"	"EP"	40	1	962.337616709775	-372.233624916268
"614"	"EP"	40	2	968.35892120214	-364.111786950787
"615"	"EP"	40	3	969.628543868465	-347.839543050834
"616"	"EP"	40	4	973.406934521665	-349.9621671669
"617"	"EP"	40	5	984.661513418347	-349.434845357318
"618"	"EP"	40	6	986.549340658096	-345.459615932786
"619"	"EP"	40	7	1000.6410863585	-368.07238084621
"620"	"EP"	40	8	996.139826217271	-376.738560186358
"621"	"EP"	40	9	987.524078608929	-381.969652320248
"622"	"EP"	40	10	970.938864983105	-378.720271082504
"623"	"EP"	41	1	987.858250025921	-382.48505480797
"624"	"EP"	41	2	997.766251356518	-399.009946465897
"625"	"EP"	41	3	999.995419057128	-394.797407553723
"626"	"EP"	41	4	1007.20437002632	-390.016381975272
"627"	"EP"	41	5	1011.33651971584	-389.864970324372
"628"	"EP"	41	6	1016.16489133352	-385.164333968575
"629"	"EP"	41	7	1016.68808696811	-381.067077643153
"630"	"EP"	41	8	1014.14003860385	-375.937016010287
"631"	"EP"	41	9	1008.27000695151	-368.02525495894
"632"	"EP"	41	10	1005.53411063189	-365.369645448545
"633"	"EP"	41	11	1001.61819006214	-368.12039774671
"634"	"EP"	41	12	996.947537468178	-377.226636693792
"635"	"EP"	42	1	992.759367260923	-422.321788558242
"636"	"EP"	42	2	997.802345550226	-399.728155905455
"637"	"EP"	42	3	1000.74082500501	-395.430896750972
"638"	"EP"	42	4	1007.30089884322	-390.704398229509
"639"	"EP"	42	5	1011.55159451264	-390.515996648389
"640"	"EP"	42	6	1016.73956577387	-386.060136543225
"641"	"EP"	42	7	1018.94220899378	-391.156558272259
"642"	"EP"	42	8	1019.22373754503	-401.661016013481
"643"	"EP"	42	9	1020.82134994045	-412.333529953131
"644"	"EP"	42	10	1029.85241522327	-426.523336069679
"645"	"EP"	42	11	1029.38363487664	-432.848017189508
"646"	"EP"	42	12	1022.35879087206	-435.767443598058
"647"	"EP"	42	13	1017.96983963465	-439.273132886336
"648"	"EP"	42	14	1012.73931506864	-432.470358722857
"649"	"EP"	43	1	1018.68198191844	-440.12380791376
"650"	"EP"	43	2	1022.82703978089	-436.549229029789
"651"	"EP"	43	3	1030.47374822205	-433.562488552649
"652"	"EP"	43	4	1030.87898123464	-426.933962775464
"653"	"EP"	43	5	1037.46367537373	-429.819639105653
"654"	"EP"	43	6	1042.19628956279	-442.686746006284
"655"	"EP"	43	7	1042.67924681486	-452.104282672993
"656"	"EP"	43	8	1040.17831847935	-456.768209802287
"657"	"EP"	43	9	1035.39861119969	-475.260446457706
"658"	"EP"	43	10	1033.93836311003	-480.765669956325
"659"	"EP"	43	11	1025.15975399341	-473.148155556203
"660"	"EP"	43	12	1028.58208532199	-460.539426108235
"661"	"EP"	43	13	1025.88831571234	-449.552085089426
"662"	"EP"	44	1	1001.54885849122	-494.228455055288
"663"	"EP"	44	2	1017.97887581617	-499.499964442744
"664"	"EP"	44	3	1029.04713300039	-495.296515335172
"665"	"EP"	44	4	1033.99804324108	-483.796428015744
"666"	"EP"	44	5	1033.17206350949	-481.247646927918
"667"	"EP"	44	6	1024.58828504385	-473.692227864115
"668"	"EP"	44	7	1010.59762844631	-486.705972863586
"669"	"EP"	45	1	1001.85580066237	-495.313204302352
"670"	"EP"	45	2	1018.28674900797	-500.638018727674
"671"	"EP"	45	3	1020.81598733113	-508.810425977583
"672"	"EP"	45	4	1030.44671785286	-524.419673793967
"673"	"EP"	45	5	1032.37379559777	-534.390022715291
"674"	"EP"	45	6	1018.31310241017	-552.99320894686
"675"	"EP"	45	7	1005.39203295199	-550.902921135238
"676"	"EP"	45	8	1018.188106978	-528.213531278715
"677"	"EP"	45	9	1014.87602971201	-519.481965678251
"678"	"EP"	46	1	1005.20255683607	-551.844057188627
"679"	"EP"	46	2	1018.51635321563	-553.917253750907
"680"	"EP"	46	3	1035.29077384567	-568.351442059347
"681"	"EP"	46	4	1046.30457184117	-581.36517250155
"682"	"EP"	46	5	1048.14915503893	-599.206256315524
"683"	"EP"	46	6	1041.56262988203	-601.328235277864
"684"	"EP"	46	7	1027.80070413009	-590.889460312207
"685"	"EP"	46	8	1017.36938831228	-577.185481538496
"686"	"EP"	46	9	1018.01704906951	-570.800734182558
"687"	"EP"	47	1	1006.31101495435	-614.788195027688
"688"	"EP"	47	2	1012.6706229854	-612.18989967321
"689"	"EP"	47	3	1027.48060017327	-592.160678522989
"690"	"EP"	47	4	1041.46504948168	-602.429314183145
"691"	"EP"	47	5	1048.82192458538	-599.826380935693
"692"	"EP"	47	6	1051.78632503738	-607.583402862015
"693"	"EP"	47	7	1049.28135695119	-620.710139814468
"694"	"EP"	47	8	1048.44903227787	-631.997169470349
"695"	"EP"	47	9	1039.43522648382	-643.040437663951
"696"	"EP"	47	10	1030.54185397466	-645.577097034542
"697"	"EP"	47	11	1024.56330415919	-635.943811670688
"698"	"EP"	47	12	1016.26130543913	-636.117674043712
"699"	"EP"	47	13	1013.58181247351	-637.877883044705
"700"	"EP"	47	14	1012.97635768925	-633.830594025186
"701"	"EP"	47	15	1007.4490743315	-625.141859723783
"702"	"EP"	48	1	1013.34809970017	-638.916234527027
"703"	"EP"	48	2	1016.34197117916	-636.690779702135
"704"	"EP"	48	3	1024.3266406346	-636.505006442665
"705"	"EP"	48	4	1030.43023047612	-646.225101824763
"706"	"EP"	48	5	1039.57186487213	-643.468223749966
"707"	"EP"	48	6	1038.61420569191	-654.154747928732
"708"	"EP"	48	7	1035.08345540415	-667.499296651474
"709"	"EP"	48	8	1030.98408007865	-674.302981741562
"710"	"EP"	48	9	1027.45999621173	-674.446858693409
"711"	"EP"	48	10	1030.06701775769	-666.539215477497
"712"	"EP"	48	11	1021.01942914892	-662.813848110531
"713"	"EP"	48	12	1015.64337123912	-659.962271804569
"714"	"EP"	49	1	996.311671812212	-695.190728931255
"715"	"EP"	49	2	1001.65056233487	-697.245197437521
"716"	"EP"	49	3	1011.94133058088	-703.18078407999
"717"	"EP"	49	4	1016.8859540819	-705.144828696045
"718"	"EP"	49	5	1028.21472910498	-700.847572061623
"719"	"EP"	49	6	1029.07917859382	-696.800005780104
"720"	"EP"	49	7	1021.5048629749	-690.433953544018
"721"	"EP"	49	8	1019.72159359956	-687.63070413788
"722"	"EP"	49	9	1023.06372296595	-679.043626440646
"723"	"EP"	49	10	1026.72420390845	-674.775386695567
"724"	"EP"	49	11	1028.92910882554	-667.12725493724
"725"	"EP"	49	12	1015.09140440465	-661.189605258496
"726"	"EP"	49	13	1005.10458809964	-666.177717823668
"727"	"EP"	49	14	992.191527037482	-671.67587480902
"728"	"EP"	49	15	995.367498417391	-685.10982535501
"729"	"EP"	50	1	980.776692372506	-722.411044959454
"730"	"EP"	50	2	989.603563019165	-722.889466484234
"731"	"EP"	50	3	995.946086283025	-730.829734269713
"732"	"EP"	50	4	1000.71633486126	-737.240484123036
"733"	"EP"	50	5	1005.12974876412	-735.424650170059
"734"	"EP"	50	6	1002.75205763976	-728.035486106162
"735"	"EP"	50	7	1005.41372987889	-722.348837746265
"736"	"EP"	50	8	1016.39596081596	-714.498110665558
"737"	"EP"	50	9	1016.7739810838	-705.780188342439
"738"	"EP"	50	10	1011.95891931222	-703.921726158844
"739"	"EP"	50	11	1001.52982711613	-698.098496097168
"740"	"EP"	50	12	995.977768279572	-696.165273856428
"741"	"EP"	50	13	995.330547544584	-701.3712514674
"742"	"EP"	50	14	990.816818066689	-711.51621260539
"743"	"EP"	50	15	983.483263486873	-720.392287791299
"744"	"EP"	51	1	973.57131779404	-726.164008548642
"745"	"EP"	51	2	979.812842344726	-722.872426413489
"746"	"EP"	51	3	989.112453693269	-723.545938623122
"747"	"EP"	51	4	1000.46695849509	-737.918290532296
"748"	"EP"	51	5	998.496485107212	-745.32033199943
"749"	"EP"	51	6	997.113777786348	-755.313469589833
"750"	"EP"	51	7	1000.51459998136	-762.733140881715
"751"	"EP"	51	8	997.725691422392	-769.650561849513
"752"	"EP"	51	9	989.634257250202	-768.708083027039
"753"	"EP"	51	10	987.095608575433	-764.179158558218
"754"	"EP"	51	11	990.307769459835	-759.408471678495
"755"	"EP"	51	12	988.928772423671	-751.790122673074
"756"	"EP"	51	13	981.037980277785	-752.635322162306
"757"	"EP"	51	14	979.924466612062	-739.430675197347
"758"	"EP"	52	1	980.809984569224	-753.669822883366
"759"	"EP"	52	2	988.15406556082	-752.61456732344
"760"	"EP"	52	3	989.670490322617	-759.23334426845
"761"	"EP"	52	4	986.285448715149	-764.28098163192
"762"	"EP"	52	5	989.253765389046	-769.223908982905
"763"	"EP"	52	6	986.211929132941	-774.173671077262
"764"	"EP"	52	7	976.578239256593	-785.679376734583
"765"	"EP"	52	8	979.444187295121	-799.372756726393
"766"	"EP"	52	9	979.719858073823	-806.976271372086
"767"	"EP"	52	10	972.775188896624	-803.315766810277
"768"	"EP"	52	11	969.263857051985	-796.078321559562
"769"	"EP"	52	12	963.924519609569	-787.766381901353
"770"	"EP"	52	13	960.626459246692	-785.441089220066
"771"	"EP"	52	14	965.431976075238	-782.771741453591
"772"	"EP"	52	15	971.690668634816	-775.828356095322
"773"	"EP"	52	16	975.752718563778	-769.771191259158
"774"	"EP"	52	17	978.787078167046	-760.110370233682
"775"	"EP"	53	1	936.613971423866	-785.518202421601
"776"	"EP"	53	2	947.378743593826	-784.465785581763
"777"	"EP"	53	3	959.569083666213	-785.97957919987
"778"	"EP"	53	4	963.472971982802	-788.781574392655
"779"	"EP"	53	5	968.739053142422	-796.550527591615
"780"	"EP"	53	6	972.159530302196	-803.814513363202
"781"	"EP"	53	7	969.134281754146	-808.171682332039
"782"	"EP"	53	8	954.651721583439	-803.850815827612
"783"	"EP"	53	9	955.337816179319	-809.915156638099
"784"	"EP"	53	10	958.752683677981	-816.035973081306
"785"	"EP"	53	11	951.405060626434	-819.905034523973
"786"	"EP"	53	12	942.732309792604	-818.959305029577
"787"	"EP"	53	13	940.587786446402	-802.43917001861
"788"	"C2"	54	1	270.045825207547	-309.63474882694
"789"	"C2"	54	2	285.284833093502	-302.986452402521
"790"	"C2"	54	3	299.024958478956	-289.506859917606
"791"	"C2"	54	4	308.283596716382	-271.341027988532
"792"	"C2"	54	5	317.34532679119	-271.775942234721
"793"	"C2"	54	6	338.839422538459	-282.288369765389
"794"	"C2"	54	7	360.859256727697	-302.981829642015
"795"	"C2"	54	8	366.758131785259	-310.342866746599
"796"	"C2"	54	9	371.025406392034	-324.048155454517
"797"	"C2"	54	10	365.597021314979	-341.158024572717
"798"	"C2"	54	11	353.168954072639	-355.818400228511
"799"	"C2"	54	12	350.967339857193	-365.641487512868
"800"	"C2"	54	13	337.399245085531	-387.25953453071
"801"	"C2"	54	14	302.774745915777	-381.763870137006
"802"	"C2"	54	15	266.004750320677	-355.154288364289
"803"	"C2"	54	16	265.625257900736	-341.691298140057
"804"	"C2"	54	17	261.625550291059	-305.274131260667
"805"	"C2"	55	1	367.853342406585	-309.646087314803
"806"	"C2"	55	2	362.100059145611	-302.272597732008
"807"	"C2"	55	3	340.007577612969	-281.395571454525
"808"	"C2"	55	4	352.938264754683	-247.986897248658
"809"	"C2"	55	5	364.995627250188	-236.311873275729
"810"	"C2"	55	6	403.612102528173	-223.425516364732
"811"	"C2"	55	7	411.391121132537	-228.842409035871
"812"	"C2"	55	8	420.721863892543	-237.253963033871
"813"	"C2"	55	9	429.754148056147	-249.806509519254
"814"	"C2"	55	10	434.800668380892	-255.880771250693
"815"	"C2"	55	11	441.534385422671	-273.560046015449
"816"	"C2"	55	12	435.093144606914	-291.196418166172
"817"	"C2"	55	13	424.308002793192	-308.05802075348
"818"	"C2"	55	14	416.760381030555	-315.082799186354
"819"	"C2"	55	15	407.302622537428	-308.056975143853
"820"	"C2"	55	16	392.791930366993	-316.42702178005
"821"	"C2"	55	17	372.005772686248	-323.340298173996
"822"	"C2"	56	1	442.62375144228	-272.734329790541
"823"	"C2"	56	2	435.875789144942	-255.076679794873
"824"	"C2"	56	3	421.114534486938	-236.505023089994
"825"	"C2"	56	4	413.45416679782	-228.738223065714
"826"	"C2"	56	5	420.045020590689	-216.426817278114
"827"	"C2"	56	6	428.005566124197	-197.560725361982
"828"	"C2"	56	7	432.929656318816	-180.01271033634
"829"	"C2"	56	8	440.263659096133	-169.685860483126
"830"	"C2"	56	9	462.173080961301	-156.344877086983
"831"	"C2"	56	10	473.53157908091	-153.381323065277
"832"	"C2"	56	11	485.209470854088	-146.315568431802
"833"	"C2"	56	12	494.26401938574	-148.197364006311
"834"	"C2"	56	13	510.249632490442	-158.073802120815
"835"	"C2"	56	14	518.442355151537	-173.063368634954
"836"	"C2"	56	15	520.374260906848	-194.719423553586
"837"	"C2"	56	16	523.7402837924	-215.250111762031
"838"	"C2"	56	17	527.687073865216	-229.657309771476
"839"	"C2"	56	18	512.482726878957	-257.024868754441
"840"	"C2"	56	19	491.465727748	-248.870722281883
"841"	"C2"	56	20	474.94246447002	-260.21243809774
"842"	"C2"	56	21	453.23637728172	-266.299320398268
"843"	"C2"	57	1	525.837033816352	-215.08978987184
"844"	"C2"	57	2	522.569484288948	-201.549409484735
"845"	"C2"	57	3	519.502890602233	-172.852913686608
"846"	"C2"	57	4	527.015647565438	-161.441995234245
"847"	"C2"	57	5	551.968127863344	-128.932311038259
"848"	"C2"	57	6	585.075019030702	-123.225202995167
"849"	"C2"	57	7	591.23949521913	-121.205160957584
"850"	"C2"	57	8	597.109986592586	-125.237189149763
"851"	"C2"	57	9	601.98521526092	-124.046631154651
"852"	"C2"	57	10	611.66083914925	-137.89828958114
"853"	"C2"	57	11	615.904865126611	-149.701882373459
"854"	"C2"	57	12	617.53938640569	-160.129761523632
"855"	"C2"	57	13	621.439040925602	-186.368814852441
"856"	"C2"	57	14	614.690171897952	-196.746307360137
"857"	"C2"	57	15	596.136217047231	-204.052447931954
"858"	"C2"	57	16	584.035062649213	-218.095234128489
"859"	"C2"	57	17	574.447397913688	-209.778932959429
"860"	"C2"	57	18	557.872335799497	-213.077492144928
"861"	"C2"	57	19	539.894127175791	-212.204184312213
"862"	"C2"	58	1	616.211140461691	-196.49083464203
"863"	"C2"	58	2	622.73621229555	-186.694063512858
"864"	"C2"	58	3	617.679863208076	-150.16380418204
"865"	"C2"	58	4	625.362022969973	-146.028387996146
"866"	"C2"	58	5	644.398212335598	-130.669860077298
"867"	"C2"	58	6	655.677803716357	-123.514406878271
"868"	"C2"	58	7	664.955069638124	-121.412115084081
"869"	"C2"	58	8	669.785437158513	-123.250425023008
"870"	"C2"	58	9	678.274834163188	-128.984808438735
"871"	"C2"	58	10	690.785430910492	-135.790042770906
"872"	"C2"	58	11	699.550240377455	-141.383640062218
"873"	"C2"	58	12	704.717618225557	-149.997274366663
"874"	"C2"	58	13	707.633307049067	-169.835950939044
"875"	"C2"	58	14	699.34718300029	-186.924732140097
"876"	"C2"	58	15	682.519932335057	-214.215573234462
"877"	"C2"	58	16	674.578908935516	-229.668949270889
"878"	"C2"	58	17	666.742754510061	-216.514089231949
"879"	"C2"	58	18	636.029407139463	-200.602653250677
"880"	"C2"	59	1	762.595029827396	-291.994196074186
"881"	"C2"	59	2	780.946334999494	-259.517539551885
"882"	"C2"	59	3	789.663141190945	-252.759367134161
"883"	"C2"	59	4	806.234089194078	-251.391806948875
"884"	"C2"	59	5	841.358469023576	-255.340282660036
"885"	"C2"	59	6	867.774400228678	-279.540952475294
"886"	"C2"	59	7	870.115692916639	-321.090633187858
"887"	"C2"	59	8	862.702751108889	-326.860015049184
"888"	"C2"	59	9	841.037500707487	-361.343192759238
"889"	"C2"	59	10	832.072145515138	-362.544853670591
"890"	"C2"	59	11	826.808432893622	-352.766712975313
"891"	"C2"	59	12	811.592861993375	-334.678399045404
"892"	"C2"	59	13	796.022484154509	-324.199713508547
"893"	"C2"	59	14	784.416185910165	-319.918800381978
"894"	"C2"	59	15	770.860438125331	-310.267334827927
"895"	"C2"	60	1	832.257804667252	-363.473372037311
"896"	"C2"	60	2	841.454715441647	-362.2404739429
"897"	"C2"	60	3	849.264708091229	-351.059237563922
"898"	"C2"	60	4	863.743468165058	-327.801762772184
"899"	"C2"	60	5	871.180962492272	-322.485488930058
"900"	"C2"	60	6	885.773593652339	-329.932347624663
"901"	"C2"	60	7	903.626742884805	-332.849112501676
"902"	"C2"	60	8	919.067146353195	-334.282947778094
"903"	"C2"	60	9	942.423545374272	-377.699970386263
"904"	"C2"	60	10	929.057630815644	-403.430050325787
"905"	"C2"	60	11	875.729816527292	-431.968968218323
"906"	"C2"	60	12	833.084073316617	-387.158049450104
"907"	"C2"	61	1	876.651079539939	-432.795189011276
"908"	"C2"	61	2	929.843487483211	-405.13233881675
"909"	"C2"	61	3	935.905445384433	-419.759923249657
"910"	"C2"	61	4	968.254517484827	-435.575912486338
"911"	"C2"	61	5	967.646059451469	-448.625655945851
"912"	"C2"	61	6	964.520978143225	-482.871705647341
"913"	"C2"	61	7	958.9206422596	-493.339565671269
"914"	"C2"	61	8	948.996360865456	-498.810212453182
"915"	"C2"	61	9	922.430575445636	-502.054550573438
"916"	"C2"	61	10	917.756213989594	-503.330935495875
"917"	"C2"	61	11	916.485264774142	-495.712114527928
"918"	"C2"	61	12	893.084244381173	-481.040176949048
"919"	"C2"	61	13	878.099943530996	-480.033861562145
"920"	"C2"	61	14	872.153019610526	-469.955520425788
"921"	"C2"	61	15	871.250999945247	-446.883170425069
"922"	"C2"	62	1	876.920775793381	-583.896753915738
"923"	"C2"	62	2	889.777380142166	-574.251430436265
"924"	"C2"	62	3	920.286975657887	-561.902881731591
"925"	"C2"	62	4	950.274475525308	-572.799829357546
"926"	"C2"	62	5	961.773908425736	-583.608881342094
"927"	"C2"	62	6	962.453432177328	-589.124741704476
"928"	"C2"	62	7	961.731373697866	-595.722844778442
"929"	"C2"	62	8	967.139042695134	-603.740252886742
"930"	"C2"	62	9	969.182003518175	-607.979600178855
"931"	"C2"	62	10	968.726961155953	-615.937595763614
"932"	"C2"	62	11	963.321991711733	-618.209427544289
"933"	"C2"	62	12	958.322440780552	-626.656221082612
"934"	"C2"	62	13	953.176553324653	-643.605676122142
"935"	"C2"	62	14	949.539594457312	-662.074693432199
"936"	"C2"	62	15	944.169033880089	-666.879889563853
"937"	"C2"	62	16	938.03195702817	-669.095332770631
"938"	"C2"	62	17	926.170284657181	-671.078739853594
"939"	"C2"	62	18	924.450361701745	-675.071394645576
"940"	"C2"	62	19	896.241398442103	-669.206746879382
"941"	"C2"	62	20	886.72332513285	-672.019729600175
"942"	"C2"	62	21	855.078744629707	-635.669029906899
"943"	"C2"	62	22	868.734433687916	-608.106937186563
"944"	"C2"	63	1	887.28361492411	-672.926416169174
"945"	"C2"	63	2	896.141182725211	-670.071929511811
"946"	"C2"	63	3	924.283101231195	-676.44272123302
"947"	"C2"	63	4	924.186689676497	-683.525188345636
"948"	"C2"	63	5	931.477320509255	-692.25524541937
"949"	"C2"	63	6	931.849486300466	-701.724140849554
"950"	"C2"	63	7	928.914966711382	-708.868186246453
"951"	"C2"	63	8	925.343513546518	-714.030625308009
"952"	"C2"	63	9	899.279194979397	-734.018981098926
"953"	"C2"	63	10	879.748012131269	-720.380987412254
"954"	"C2"	63	11	875.387027722677	-712.686673664439
"955"	"C2"	63	12	879.557163991396	-679.648222948638
"956"	"C2"	64	1	844.30713618235	-737.288585435328
"957"	"C2"	64	2	851.854959474409	-727.502729006072
"958"	"C2"	64	3	857.654180684231	-720.682475706625
"959"	"C2"	64	4	874.612498906104	-713.564980675346
"960"	"C2"	64	5	878.707356029816	-721.064786336459
"961"	"C2"	64	6	898.366815941998	-735.123434553752
"962"	"C2"	64	7	903.943864491368	-751.655814288909
"963"	"C2"	64	8	903.812608380158	-765.084266853315
"964"	"C2"	64	9	893.013516729594	-774.634424901903
"965"	"C2"	64	10	870.115704039877	-788.599716012968
"966"	"C2"	64	11	852.82041466345	-779.904113093478
"967"	"C2"	64	12	852.510986289235	-764.23128840073
"968"	"C2"	64	13	844.789499307577	-751.616322464867
"969"	"C3"	65	1	358.274992370688	-380.069851864064
"970"	"C3"	65	2	352.49574184145	-365.281973973012
"971"	"C3"	65	3	354.508349452057	-356.096385151189
"972"	"C3"	65	4	367.362283812763	-341.096202326266
"973"	"C3"	65	5	372.59880630852	-325.071246245854
"974"	"C3"	65	6	393.728483548286	-317.452914622302
"975"	"C3"	65	7	407.256027520272	-309.990559823463
"976"	"C3"	65	8	416.066277209578	-316.386172096223
"977"	"C3"	65	9	429.465454788876	-350.201043459921
"978"	"C3"	65	10	434.935266853799	-367.786875032574
"979"	"C3"	65	11	413.959971012239	-385.110023691024
"980"	"C3"	65	12	406.087853365625	-400.016939506421
"981"	"C3"	65	13	404.988958218698	-377.420329451845
"982"	"C3"	65	14	392.464527199	-384.495257374011
"983"	"C3"	65	15	381.796051297293	-396.990050957973
"984"	"C3"	66	1	430.39331358264	-347.356506589042
"985"	"C3"	66	2	417.998557282691	-316.379960160704
"986"	"C3"	66	3	424.986435853997	-309.392203977154
"987"	"C3"	66	4	436.209141733823	-292.549807203248
