ROI.name	ROI.id	point	x	y
Epidermis	21	1	352.2373713	-206.192877
Epidermis	21	2	352.6063446	-186.6401661
Epidermis	21	3	369.6432418	-180.7059659
Epidermis	21	4	377.1088484	-180.3231143
Epidermis	21	5	389.3601004	-182.6202241
Epidermis	21	6	398.3571135	-195.828605
Epidermis	21	7	398.5485393	-206.9313021
Epidermis	21	8	391.0829327	-215.3540378
Epidermis	21	9	388.2115455	-218.225425
Epidermis	22	1	96.66110952	-252.0967834
Epidermis	22	2	96.22894361	-237.259087
Epidermis	22	3	96.94922013	-228.3276581
Epidermis	22	4	72.60387362	-221.2689482
Epidermis	22	5	63.67244472	-218.9640633
Epidermis	22	6	55.89345826	-221.1248929
Epidermis	22	7	49.84313546	-226.0227732
Epidermis	22	8	47.68230589	-235.386368
Epidermis	22	9	48.40258241	-247.7751243
Epidermis	22	10	53.44451808	-256.4184425
Epidermis	22	11	58.63050905	-261.1722676
Epidermis	22	12	63.38433411	-267.2225904
Epidermis	22	13	80.52691538	-259.011438
Epidermis	23	1	273.746376	-342.2859855
Epidermis	23	2	287.0697069	-332.5338567
Epidermis	23	3	288.7179541	-335.5556431
Epidermis	23	4	312.3428295	-351.2139907
Epidermis	23	5	327.0396996	-359.8672881
Epidermis	23	6	327.0396996	-370.1688326
Epidermis	23	7	317.9743405	-378.6847761
Epidermis	23	8	311.5187059	-383.7668714
Epidermis	23	9	300.9424535	-381.7065625
Epidermis	23	10	286.6576452	-369.6194169
Epidermis	23	11	272.3728368	-347.7801426
Epidermis	23	12	270.4498818	-344.6210023
Epidermis	24	1	133.1218256	-80.30079603
Epidermis	24	2	139.323485	-71.53293281
Epidermis	24	3	151.299103	-62.23044379
Epidermis	24	4	160.2808166	-60.73349154
Epidermis	24	5	170.6525572	-63.08584508
Epidermis	24	6	175.3572643	-64.36894702
Epidermis	24	7	179.0996449	-62.55121928
Epidermis	24	8	180.3827469	-76.98611603
Epidermis	24	9	181.4519985	-82.33237409
Epidermis	24	10	184.0182024	-97.94344762
Epidermis	24	11	179.6342707	-102.3273792
Epidermis	24	12	170.0110062	-108.7428889
Epidermis	24	13	165.4132243	-111.4160179
Epidermis	24	14	162.9108739	-107.0725138
Epidermis	24	15	155.651676	-99.54090044
Epidermis	24	16	147.7333022	-91.44851032
Epidermis	24	17	139.3309702	-84.21486992
Epidermis	25	1	314.3781782	-145.0239372
Epidermis	25	2	310.1634799	-138.8934669
Epidermis	25	3	308.0561308	-126.0577948
Epidermis	25	4	307.6729764	-119.352593
Epidermis	25	5	313.6118695	-113.6052771
Epidermis	25	6	340.5597886	-101.1336966
Epidermis	25	7	347.5210331	-102.8769541
Epidermis	25	8	359.3988192	-110.7316191
Epidermis	25	9	365.9124439	-123.1841369
Epidermis	25	10	364.3798263	-137.1692722
Epidermis	25	11	349.0536507	-153.4533338
Epidermis	25	12	336.6011329	-163.2237708
Epidermis	25	13	327.0222732	-160.1585357
Epidermis	25	14	320.3170713	-152.1122934
Columela	26	1	155.1045486	-60.75080649
Columela	26	2	151.865907	-53.13289042
Columela	26	3	153.6145844	-46.27269444
Columela	26	4	156.7083983	-42.90985327
Columela	26	5	163.4340807	-41.02666222
Columela	26	6	170.5633039	-41.02666222
Columela	26	7	175.6748225	-45.19658527
Columela	26	8	179.1721773	-48.69394008
Columela	26	9	181.5673095	-50.41518858
Columela	26	10	179.1042513	-61.03018223
Columela	26	11	178.7454847	-62.18620789
Columela	26	12	175.2375448	-63.84052047
Columela	26	13	160.5281149	-59.73445994
