"ROI.name"	"Organ"	"Whorl"	"ROI.id"	"point"	"x"	"y"
"Pistil.04"	"Pistil"	"04"	16	6	792.154890318239	-452.646920156183
"Pistil.04"	"Pistil"	"04"	16	7	785.221135305739	-453.641418727845
"Pistil.04"	"Pistil"	"04"	16	8	775.49348773282	-456.014679583564
"Pistil.04"	"Pistil"	"04"	16	9	764.976294040724	-457.897101451596
"Pistil.04"	"Pistil"	"04"	16	10	756.005400194583	-459.730334731031
"Pistil.04"	"Pistil"	"04"	16	11	746.03643217687	-462.627226966834
"Pistil.04"	"Pistil"	"04"	16	12	735.302512334278	-465.806430137928
"Pistil.04"	"Pistil"	"04"	16	13	725.624053349955	-469.725990839601
"Pistil.04"	"Pistil"	"04"	16	14	716.984659027702	-473.870475789869
"Pistil.04"	"Pistil"	"04"	16	15	706.823559153791	-478.837299251712
"Pistil.04"	"Pistil"	"04"	16	16	700.270492253776	-483.689349340162
"Pistil.04"	"Pistil"	"04"	16	17	693.300369248969	-491.650395316722
"Pistil.04"	"Pistil"	"04"	16	18	685.299379680192	-499.644233685679
"Pistil.04"	"Pistil"	"04"	16	19	678.611567610676	-508.370231487116
"Pistil.04"	"Pistil"	"04"	16	20	676.996107380015	-514.355100916639
"Pistil.04"	"Pistil"	"04"	16	21	675.855089940842	-519.034990945002
"Pistil.04"	"Pistil"	"04"	16	22	675.495420522747	-523.948003320058
"Pistil.04"	"Pistil"	"04"	16	23	675.966287714324	-530.640437887764
"Pistil.04"	"Pistil"	"04"	16	24	678.200180902353	-535.986902563811
"Pistil.04"	"Pistil"	"04"	16	25	683.907361894775	-545.092541579453
"Pistil.04"	"Pistil"	"04"	16	26	690.023400893889	-550.831468065993
"Pistil.04"	"Pistil"	"04"	16	27	699.821255749794	-558.775070948074
"Pistil.04"	"Pistil"	"04"	16	28	706.436331834694	-563.982167956431
"Pistil.04"	"Pistil"	"04"	16	29	714.847226308443	-568.874161637099
"Pistil.04"	"Pistil"	"04"	16	30	721.662632347641	-572.269044060409
"Pistil.04"	"Pistil"	"04"	16	31	730.290252971885	-575.864256438015
"Pistil.04"	"Pistil"	"04"	16	32	748.052729404258	-582.780568356036
"Pistil.04"	"Pistil"	"04"	16	33	759.772949720413	-586.277403556449
"Pistil.04"	"Pistil"	"04"	16	34	773.031271784422	-589.467333527273
"Pistil.04"	"Pistil"	"04"	16	35	787.295866118104	-591.851321182722
"Pistil.04"	"Pistil"	"04"	16	36	803.041175512945	-592.124387121634
"Pistil.04"	"Pistil"	"04"	16	37	817.240185061831	-592.446641649143
"Pistil.04"	"Pistil"	"04"	16	38	827.978516682547	-593.130048722557
"Pistil.04"	"Pistil"	"04"	16	39	835.595453258994	-593.66859317103
