"ROI.name"	"Organ"	"Number"	"ROI.id"	"point"	"x"	"y"
"Leaf 10"	"Leaf"	"10"	12	19	1228.84710337121	-406.351830995261
"Leaf 10"	"Leaf"	"10"	12	20	1230.8054254483	-415.653860861418
"Leaf 10"	"Leaf"	"10"	12	21	1232.76374752538	-422.018407611946
"Leaf 10"	"Leaf"	"10"	12	22	1231.78458648684	-430.830856958831
"Leaf 10"	"Leaf"	"10"	12	23	1235.21165012174	-441.112047863531
"Leaf 10"	"Leaf"	"10"	12	24	1221.50339558214	-465.101493307829
"Leaf 10"	"Leaf"	"10"	12	25	1217.0971709087	-474.893103693257
"Leaf 10"	"Leaf"	"10"	12	26	1214.64926831234	-480.278489405243
"Leaf 10"	"Leaf"	"10"	12	27	1215.62842935088	-486.1534556365
"Leaf 10"	"Leaf"	"10"	12	28	1216.60759038943	-490.559680309942
"Leaf 10"	"Leaf"	"10"	12	29	1206.815980004	-496.92422706047
"Leaf 10"	"Leaf"	"10"	12	30	1198.00353065711	-503.288773810998
"Leaf 10"	"Leaf"	"10"	12	31	1193.1077254644	-511.122062119341
"Leaf 10"	"Leaf"	"10"	12	32	1186.74317871387	-518.465769908412
"Leaf 10"	"Leaf"	"10"	12	33	1182.33695404043	-524.83031665894
"Leaf 10"	"Leaf"	"10"	12	34	1178.90989040553	-531.194863409468
"Leaf 10"	"Leaf"	"10"	12	35	1178.45833323108	-538.256581490545
"Leaf 10"	"Leaf"	"10"	12	36	1177.41452602715	-542.431810306244
"Leaf 10"	"Leaf"	"10"	12	37	1170.80374706896	-550.782267937643
"Leaf 10"	"Leaf"	"10"	12	38	1167.32438972255	-559.132725569041
"Leaf 10"	"Leaf"	"10"	12	39	1163.14916090685	-580.008869647537
"Leaf 10"	"Leaf"	"10"	12	40	1161.75741796828	-604.71230680709
"Leaf 10"	"Leaf"	"10"	12	41	1158.62599635651	-619.325607662037
"Leaf 10"	"Leaf"	"10"	12	42	1150.62347445975	-615.846250315621
"Leaf 10"	"Leaf"	"10"	12	43	1152.71904476155	-587.952549774082
"Leaf 10"	"Leaf"	"10"	12	44	1153.57778753143	-542.152935380775
"Leaf 10"	"Leaf"	"10"	12	45	1144.41786465277	-524.978079983285
"Leaf 10"	"Leaf"	"10"	12	46	1146.42159778247	-516.963147464456
"Leaf 10"	"Leaf"	"10"	12	47	1139.26540803352	-496.639568577426
"Leaf 10"	"Leaf"	"10"	12	48	1128.38799961511	-486.907150518848
"Leaf 10"	"Leaf"	"10"	12	49	1118.08308637661	-473.453513790814
"Leaf 10"	"Leaf"	"10"	12	50	1114.0756201172	-468.014809581609
"Leaf 10"	"Leaf"	"10"	12	51	1122.66304781594	-457.709896343115
"Leaf 10"	"Leaf"	"10"	12	52	1117.1147872592	-443.439299952387
"Leaf 10"	"Leaf"	"10"	12	53	1117.81001480028	-435.56005448681
"Leaf 10"	"Leaf"	"10"	12	54	1113.75452081065	-426.75383896646
"Leaf 10"	"Leaf"	"10"	12	55	1115.72433217704	-422.003117435744
"Leaf 10"	"Leaf"	"10"	12	56	1110.85773938948	-414.703228254401
"Leaf 11"	"Leaf"	"11"	13	1	1248.45242319276	-382.005100429923
"Leaf 11"	"Leaf"	"11"	13	2	1253.07632105644	-374.891411408881
"Leaf 11"	"Leaf"	"11"	13	3	1258.41158782222	-364.576562328371
"Leaf 11"	"Leaf"	"11"	13	4	1263.39117013695	-353.906028796809
"Leaf 11"	"Leaf"	"11"	13	5	1270.50485915799	-345.36960197156
"Leaf 11"	"Leaf"	"11"	13	6	1282.95381494482	-340.745704107883
"Leaf 11"	"Leaf"	"11"	13	7	1297.53687743795	-339.322966303674
"Leaf 11"	"Leaf"	"11"	13	8	1306.7846731653	-340.390019656831
"Leaf 11"	"Leaf"	"11"	13	9	1314.60973108845	-342.524126363143
"Leaf 11"	"Leaf"	"11"	13	10	1324.92458016896	-347.14802422682
"Leaf 11"	"Leaf"	"11"	13	11	1335.23942924947	-358.529926660486
"Leaf 11"	"Leaf"	"11"	13	12	1339.50764266209	-367.066353485736
"Leaf 11"	"Leaf"	"11"	13	13	1343.06448717261	-377.381202566246
"Leaf 11"	"Leaf"	"11"	13	14	1349.1111228405	-388.051736097808
"Leaf 11"	"Leaf"	"11"	13	15	1353.37933625313	-395.521109569901
"Leaf 11"	"Leaf"	"11"	13	16	1355.51344295944	-406.903012003568
"Leaf 11"	"Leaf"	"11"	13	17	1355.86912741049	-417.217861084078
"Leaf 11"	"Leaf"	"11"	13	18	1356.93618076365	-424.687234556171
"Leaf 11"	"Leaf"	"11"	13	19	1356.93618076365	-434.646399185629
"Leaf 11"	"Leaf"	"11"	13	20	1360.13734082311	-439.270297049306
"Leaf 11"	"Leaf"	"11"	13	21	1363.69418533364	-446.383986070347
"Leaf 11"	"Leaf"	"11"	13	22	1356.93618076365	-459.544310759274
"Leaf 11"	"Leaf"	"11"	13	23	1351.24522954681	-470.214844290836
"Leaf 11"	"Leaf"	"11"	13	24	1344.13154052577	-479.106955567138
"Leaf 11"	"Leaf"	"11"	13	25	1349.8224917426	-483.375168979763
"Leaf 11"	"Leaf"	"11"	13	26	1354.44638960628	-487.643382392387
"Leaf 11"	"Leaf"	"11"	13	27	1345.90996278103	-494.045702511325
"Leaf 11"	"Leaf"	"11"	13	28	1340.9303804663	-500.448022630262
"Leaf 11"	"Leaf"	"11"	13	29	1334.88374479842	-508.62876500446
"Leaf 11"	"Leaf"	"11"	13	30	1332.7496380921	-514.319716221293
"Leaf 11"	"Leaf"	"11"	13	31	1335.95079815157	-517.16519182971
"Leaf 11"	"Leaf"	"11"	13	32	1332.39395364105	-523.567511948647
"Leaf 11"	"Leaf"	"11"	13	33	1323.8575268158	-529.25846316548
"Leaf 11"	"Leaf"	"11"	13	34	1318.52226005002	-538.506258892834
"Leaf 11"	"Leaf"	"11"	13	35	1314.9654155395	-554.867743641229
"Leaf 11"	"Leaf"	"11"	13	36	1311.33432717653	-575.36150589554
"Leaf 11"	"Leaf"	"11"	13	37	1309.38583634863	-601.805309988466
"Leaf 11"	"Leaf"	"11"	13	38	1309.38583634863	-607.09407080705
"Leaf 11"	"Leaf"	"11"	13	39	1305.76721052539	-609.320917467507
"Leaf 11"	"Leaf"	"11"	13	40	1299.64338220913	-607.650782472165
"Leaf 11"	"Leaf"	"11"	13	41	1300.20009387425	-586.774095030382
"Leaf 11"	"Leaf"	"11"	13	42	1300.20009387425	-553.371395123529
"Leaf 11"	"Leaf"	"11"	13	43	1295.46804472078	-531.937996016632
"Leaf 11"	"Leaf"	"11"	13	44	1286.83901391151	-518.020204388776
"Leaf 11"	"Leaf"	"11"	13	45	1272.36451061854	-503.267345263249
"Leaf 11"	"Leaf"	"11"	13	46	1264.57054730694	-497.42187277955
"Leaf 11"	"Leaf"	"11"	13	47	1267.63246146507	-491.019688630737
"Leaf 11"	"Leaf"	"11"	13	48	1269.58095229296	-488.79284197028
"Leaf 11"	"Leaf"	"11"	13	49	1265.96232646972	-487.122706974937
"Leaf 11"	"Leaf"	"11"	13	50	1261.23027731625	-484.060792816809
"Leaf 11"	"Leaf"	"11"	13	51	1258.16836315812	-479.607099495895
"Leaf 11"	"Leaf"	"11"	13	52	1259.28178648835	-474.31833867731
"Leaf 11"	"Leaf"	"11"	13	53	1262.62205647904	-470.143001188954
"Leaf 11"	"Leaf"	"11"	13	54	1259.00343065579	-468.751222026168
"Leaf 11"	"Leaf"	"11"	13	55	1255.38480483255	-467.359442863383
"Leaf 11"	"Leaf"	"11"	13	56	1248.70426485118	-462.349037877355
"Leaf 11"	"Leaf"	"11"	13	57	1244.25057153027	-456.503565393655
"Leaf 11"	"Leaf"	"11"	13	58	1247.3124856884	-449.544669579728
"Leaf 11"	"Leaf"	"11"	13	59	1247.59084152095	-440.6372829379
"Leaf 11"	"Leaf"	"11"	13	60	1243.69385986515	-432.564963793744
"Leaf 11"	"Leaf"	"11"	13	61	1241.18865737214	-426.441135477488
"Leaf 11"	"Leaf"	"11"	13	62	1245.64235069305	-421.987442156574
"Leaf 11"	"Leaf"	"11"	13	63	1245.96574543144	-404.854321315063
"Leaf 11"	"Leaf"	"11"	13	64	1249.18654353259	-395.836086631832
"Leaf 12"	"Leaf"	"12"	14	1	1405.71467364355	-524.654471009409
"Leaf 12"	"Leaf"	"12"	14	2	1406.31796313875	-517.15017938279
"Leaf 12"	"Leaf"	"12"	14	3	1404.08773852987	-510.60561186467
"Leaf 12"	"Leaf"	"12"	14	4	1395.38599955713	-500.97154371628
"Leaf 12"	"Leaf"	"12"	14	5	1388.54891893569	-492.891357527307
"Leaf 12"	"Leaf"	"12"	14	6	1389.48124811134	-487.297382473404
"Leaf 12"	"Leaf"	"12"	14	7	1385.75193140874	-479.838749068198
"Leaf 12"	"Leaf"	"12"	14	8	1382.02261470614	-473.312444838644
"Leaf 12"	"Leaf"	"12"	14	9	1377.36096882789	-463.989153082137
"Leaf 12"	"Leaf"	"12"	14	10	1374.87475769282	-455.287414109398
"Leaf 12"	"Leaf"	"12"	14	11	1370.21311181456	-444.410240393474
"Leaf 12"	"Leaf"	"12"	14	12	1368.34845346326	-439.748594515221
"Leaf 12"	"Leaf"	"12"	14	13	1368.34845346326	-434.776172245084
"Leaf 12"	"Leaf"	"12"	14	14	1373.94242851717	-428.871420799296
"Leaf 12"	"Leaf"	"12"	14	15	1373.94242851717	-423.277445745393
"Leaf 12"	"Leaf"	"12"	14	16	1369.90233542268	-416.129588732071
"Leaf 12"	"Leaf"	"12"	14	17	1372.90367074844	-414.278673957667
"Leaf 12"	"Leaf"	"12"	14	18	1373.49088361018	-407.525726047655
"Leaf 12"	"Leaf"	"12"	14	19	1369.08678714713	-395.487862381982
"Leaf 12"	"Leaf"	"12"	14	20	1370.55481930148	-387.26688231762
"Leaf 12"	"Leaf"	"12"	14	21	1375.54612862627	-376.109837944558
"Leaf 12"	"Leaf"	"12"	14	22	1378.77579936584	-369.063283603676
"Leaf 12"	"Leaf"	"12"	14	23	1382.59268296715	-362.016729262794
"Leaf 12"	"Leaf"	"12"	14	24	1389.9328437389	-356.144600645393
"Leaf 12"	"Leaf"	"12"	14	25	1395.80497235631	-352.034110613212
"Leaf 12"	"Leaf"	"12"	14	26	1402.26431383545	-349.098046304511
"Leaf 12"	"Leaf"	"12"	14	27	1411.07250676155	-346.161981995811
"Leaf 12"	"Leaf"	"12"	14	28	1418.70627396417	-345.574769134071
"Leaf 12"	"Leaf"	"12"	14	29	1427.80807332114	-349.098046304511
"Leaf 12"	"Leaf"	"12"	14	30	1440.13954341769	-355.263781352783
"Leaf 12"	"Leaf"	"12"	14	31	1446.59888489683	-362.016729262794
"Leaf 12"	"Leaf"	"12"	14	32	1449.8285556364	-367.888857880196
"Leaf 12"	"Leaf"	"12"	14	33	1453.93904566858	-374.641805790207
"Leaf 12"	"Leaf"	"12"	14	34	1458.04953570076	-380.807540838479
"Leaf 12"	"Leaf"	"12"	14	35	1460.98560000946	-394.313436658502
"Leaf 12"	"Leaf"	"12"	14	36	1462.74723859468	-407.819332478525
"Leaf 12"	"Leaf"	"12"	14	37	1466.27051576512	-415.159493250277
"Leaf 12"	"Leaf"	"12"	14	38	1464.21527074903	-426.610144054209
"Leaf 12"	"Leaf"	"12"	14	39	1463.62805788729	-436.005549842052
"Leaf 12"	"Leaf"	"12"	14	40	1467.73854791947	-438.941614150752
"Leaf 12"	"Leaf"	"12"	14	41	1465.68330290338	-449.805052092945
"Leaf 12"	"Leaf"	"12"	14	42	1459.81117428598	-461.549309327748
"Leaf 12"	"Leaf"	"12"	14	43	1459.81117428598	-469.476682961239
"Leaf 12"	"Leaf"	"12"	14	44	1457.16871640815	-476.523237302121
"Leaf 12"	"Leaf"	"12"	14	45	1448.09009502092	-486.104089424873
"Leaf 12"	"Leaf"	"12"	14	46	1444.54363988074	-505.590273958258
"Leaf 12"	"Leaf"	"12"	14	47	1441.90118200291	-512.343221868269
"Leaf 12"	"Leaf"	"12"	14	48	1439.25872412508	-517.04092476219
"Leaf 12"	"Leaf"	"12"	14	49	1433.68020193854	-522.325840517852
"Leaf 12"	"Leaf"	"12"	14	50	1432.50577621506	-532.014852736564
"Leaf 12"	"Leaf"	"12"	14	51	1430.30882969995	-546.722833808367
"Leaf 12"	"Leaf"	"12"	14	52	1430.30882969995	-557.919615074191
"Leaf 12"	"Leaf"	"12"	14	53	1429.98892166378	-568.156672231516
"Leaf 12"	"Leaf"	"12"	14	54	1430.94864577228	-582.552533859004
"Leaf 12"	"Leaf"	"12"	14	55	1430.94864577228	-587.031246365333
"Leaf 12"	"Leaf"	"12"	14	56	1422.31112879579	-587.990970473832
"Leaf 12"	"Leaf"	"12"	14	57	1419.43195647029	-572.315476701679
"Leaf 12"	"Leaf"	"12"	14	58	1417.83241628946	-554.080718640195
"Leaf 12"	"Leaf"	"12"	14	59	1414.95324396396	-540.32467308504
"Leaf 12"	"Leaf"	"12"	14	60	1412.7138877108	-532.007064144713
"Leaf 13"	"Leaf"	"13"	15	1	1475.42406145702	-449.144417874541
"Leaf 13"	"Leaf"	"13"	15	2	1482.1015438809	-438.703157137785
"Leaf 13"	"Leaf"	"13"	15	3	1479.90926963557	-429.495605307385
"Leaf 13"	"Leaf"	"13"	15	4	1483.4169084281	-418.972688929785
"Leaf 13"	"Leaf"	"13"	15	5	1482.97845357903	-408.888227401252
"Leaf 13"	"Leaf"	"13"	15	6	1490.87064086223	-400.557585268985
"Leaf 13"	"Leaf"	"13"	15	7	1497.8859184473	-390.034668891385
"Leaf 13"	"Leaf"	"13"	15	8	1508.84728967397	-384.334755853518
"Leaf 13"	"Leaf"	"13"	15	9	1519.80866090063	-380.388662211918
"Leaf 13"	"Leaf"	"13"	15	10	1532.52385152357	-383.457846155385
"Leaf 13"	"Leaf"	"13"	15	11	1546.11595184463	-393.542307683919
"Leaf 13"	"Leaf"	"13"	15	12	1552.69277458063	-400.557585268985
"Leaf 13"	"Leaf"	"13"	15	13	1557.95423276943	-411.080501646585
"Leaf 13"	"Leaf"	"13"	15	14	1560.14650701477	-420.288053476985
"Leaf 13"	"Leaf"	"13"	15	15	1561.0234167129	-436.949337741519
"Leaf 13"	"Leaf"	"13"	15	16	1562.77723610917	-442.649250779386
"Leaf 13"	"Leaf"	"13"	15	17	1562.3387812601	-453.172167156986
"Leaf 13"	"Leaf"	"13"	15	18	1564.09260065637	-458.872080194852
"Leaf 13"	"Leaf"	"13"	15	19	1558.3926876185	-471.148815968719
"Leaf 13"	"Leaf"	"13"	15	20	1555.7619585241	-478.164093553786
"Leaf 13"	"Leaf"	"13"	15	21	1552.69277458063	-483.425551742586
"Leaf 13"	"Leaf"	"13"	15	22	1553.56968427877	-488.687009931386
"Leaf 13"	"Leaf"	"13"	15	23	1548.74668093903	-498.333016610852
"Leaf 13"	"Leaf"	"13"	15	24	1543.48522275023	-508.417478139386
"Leaf 13"	"Leaf"	"13"	15	25	1538.22376456143	-520.255759064186
"Leaf 13"	"Leaf"	"13"	15	26	1536.90840001423	-528.147946347386
"Leaf 13"	"Leaf"	"13"	15	27	1535.59303546703	-536.478588479653
"Leaf 13"	"Leaf"	"13"	15	28	1533.4007612217	-554.016782442319
"Leaf 13"	"Leaf"	"13"	15	29	1529.89312242917	-559.27824063112
"Leaf 13"	"Leaf"	"13"	15	30	1523.75475454223	-560.155150329253
"Leaf 13"	"Leaf"	"13"	15	31	1522.00093514597	-541.740046668453
"Leaf 13"	"Leaf"	"13"	15	32	1508.4088348249	-520.255759064186
"Leaf 13"	"Leaf"	"13"	15	33	1499.2012829945	-512.363571780986
"Leaf 13"	"Leaf"	"13"	15	34	1500.5166475417	-504.909839346853
"Leaf 13"	"Leaf"	"13"	15	35	1495.2551893529	-499.648381158053
"Leaf 13"	"Leaf"	"13"	15	36	1492.62111910992	-496.315226245017
"Leaf 13"	"Leaf"	"13"	15	37	1485.60918267343	-492.194648723919
"Leaf 13"	"Leaf"	"13"	15	38	1488.6783666169	-484.302461440719
"Leaf 13"	"Leaf"	"13"	15	39	1478.59390508837	-472.464180515919
"Leaf 13"	"Leaf"	"13"	15	40	1483.66521649922	-467.062905393108
"Leaf 14"	"Leaf"	"14"	16	1	1488.11027019997	-482.710890250083
"Leaf 15"	"Leaf"	"15"	17	1	1608.83381421433	-545.140994129802
"Leaf 15"	"Leaf"	"15"	17	2	1607.71742404319	-536.174629051085
"Leaf 15"	"Leaf"	"15"	17	3	1605.36906609168	-528.052550946707
"Leaf 15"	"Leaf"	"15"	17	4	1600.90350540714	-519.679624663197
"Leaf 15"	"Leaf"	"15"	17	5	1594.7633594659	-517.260779292405
"Leaf 15"	"Leaf"	"15"	17	6	1591.78631900954	-515.772259064226
"Leaf 15"	"Leaf"	"15"	17	7	1589.55353866727	-514.283738836046
"Leaf 15"	"Leaf"	"15"	17	8	1594.39122940886	-511.120633351165
"Leaf 15"	"Leaf"	"15"	17	9	1588.06501843909	-504.794422381401
"Leaf 15"	"Leaf"	"15"	17	10	1582.48306758342	-499.770666611295
"Leaf 15"	"Leaf"	"15"	17	11	1579.69209215558	-497.537886269026
"Leaf 15"	"Leaf"	"15"	17	12	1577.27324678479	-495.677235983801
"Leaf 15"	"Leaf"	"15"	17	13	1580.80848232672	-492.700195527442
"Leaf 15"	"Leaf"	"15"	17	14	1583.59945775456	-491.583805356308
"Leaf 15"	"Leaf"	"15"	17	15	1578.57570198445	-485.629724443589
"Leaf 15"	"Leaf"	"15"	17	16	1577.27324678479	-483.210879072798
"Leaf 15"	"Leaf"	"15"	17	17	1576.5289866707	-479.117448445304
"Leaf 15"	"Leaf"	"15"	17	18	1574.11014129991	-475.210082846332
"Leaf 15"	"Leaf"	"15"	17	19	1572.06342598616	-471.488782275883
"Leaf 15"	"Leaf"	"15"	17	20	1570.38884072946	-468.511741819524
"Leaf 15"	"Leaf"	"15"	17	21	1572.06342598616	-464.976506277598
"Leaf 15"	"Leaf"	"15"	17	22	1574.87516950156	-462.95713144607
"Leaf 15"	"Leaf"	"15"	17	23	1575.09120176075	-458.852518521443
"Leaf 15"	"Leaf"	"15"	17	24	1572.71484690965	-449.995195894617
"Leaf 15"	"Leaf"	"15"	17	25	1575.73929853833	-444.378357155654
"Leaf 15"	"Leaf"	"15"	17	26	1575.73929853833	-437.465324861545
"Leaf 15"	"Leaf"	"15"	17	27	1577.46755661185	-431.848486122582
"Leaf 15"	"Leaf"	"15"	17	28	1577.25152435266	-429.472131271483
"Leaf 15"	"Leaf"	"15"	17	29	1581.57216953648	-424.07132479171
"Leaf 15"	"Leaf"	"15"	17	30	1584.59662116515	-420.614808644656
"Leaf 15"	"Leaf"	"15"	17	31	1586.97297601625	-416.078131201648
"Leaf 15"	"Leaf"	"15"	17	32	1589.13329860816	-412.621615054594
"Leaf 15"	"Leaf"	"15"	17	33	1593.66997605117	-408.300969870776
"Leaf 15"	"Leaf"	"15"	17	34	1597.99062123499	-404.41238920534
"Leaf 15"	"Leaf"	"15"	17	35	1601.87920190042	-402.252066613431
"Leaf 15"	"Leaf"	"15"	17	36	1608.79223419453	-401.387937576667
"Leaf 15"	"Leaf"	"15"	17	37	1615.27320197026	-401.387937576667
"Leaf 15"	"Leaf"	"15"	17	38	1620.02591167246	-406.356679538058
"Leaf 15"	"Leaf"	"15"	17	39	1624.99465363385	-410.677324721876
"Leaf 15"	"Leaf"	"15"	17	40	1629.09926655848	-416.294163460839
"Leaf 15"	"Leaf"	"15"	17	41	1632.77181496472	-422.127034458993
"Leaf 15"	"Leaf"	"15"	17	42	1635.79626659339	-426.663711902001
"Leaf 15"	"Leaf"	"15"	17	43	1639.46881499964	-432.928647418537
"Leaf 15"	"Leaf"	"15"	17	44	1641.62913759155	-436.385163565591
"Leaf 15"	"Leaf"	"15"	17	45	1644.00549244265	-437.465324861545
"Leaf 15"	"Leaf"	"15"	17	46	1645.51771825698	-442.650099082127
"Leaf 15"	"Leaf"	"15"	17	47	1645.73375051617	-453.883776560053
"Leaf 15"	"Leaf"	"15"	17	48	1645.94978277537	-460.58077659497
"Leaf 15"	"Leaf"	"15"	17	49	1646.81391181213	-466.629679852315
"Leaf 15"	"Leaf"	"15"	17	50	1648.75820214485	-467.92587340746
"Leaf 15"	"Leaf"	"15"	17	51	1646.81391181213	-475.487002479142
"Leaf 15"	"Leaf"	"15"	17	52	1638.60468596288	-485.856550920304
"Leaf 15"	"Leaf"	"15"	17	53	1638.17262144449	-491.257357400076
"Leaf 15"	"Leaf"	"15"	17	54	1643.14136340588	-493.849744510367
"Leaf 15"	"Leaf"	"15"	17	55	1645.0856537386	-495.578002583894
"Leaf 15"	"Leaf"	"15"	17	56	1638.38865370368	-499.682615508521
"Leaf 15"	"Leaf"	"15"	17	57	1632.98784722391	-507.891841357775
"Leaf 15"	"Leaf"	"15"	17	58	1633.63594400148	-511.78042202321
"Leaf 15"	"Leaf"	"15"	17	59	1628.66720204009	-514.15677687431
"Leaf 15"	"Leaf"	"15"	17	60	1623.62075631976	-520.994669185895
"Leaf 15"	"Leaf"	"15"	17	61	1618.95969332509	-537.920596643139
"Leaf 15"	"Leaf"	"15"	17	62	1618.31275161078	-545.369889079644
"Leaf 15"	"Leaf"	"15"	17	63	1618.46357292966	-550.196171283888
"Leaf 15"	"Leaf"	"15"	17	64	1608.20772324564	-550.196171283888
"Leaf 16"	"Leaf"	"16"	18	1	1657.1895502759	-449.398570507024
"Leaf 16"	"Leaf"	"16"	18	2	1659.77527277594	-442.675692006919
"Leaf 16"	"Leaf"	"16"	18	3	1662.10242302598	-432.332802006758
"Leaf 16"	"Leaf"	"16"	18	4	1669.34244602609	-423.282773256616
"Leaf 16"	"Leaf"	"16"	18	5	1679.42676377625	-416.042750256503
"Leaf 16"	"Leaf"	"16"	18	6	1684.59820877633	-414.749889006483
"Leaf 16"	"Leaf"	"16"	18	7	1694.68252652649	-415.784178006499
"Leaf 16"	"Leaf"	"16"	18	8	1701.9225495266	-419.921334006564
"Leaf 16"	"Leaf"	"16"	18	9	1707.61113902669	-424.83420675664
"Leaf 16"	"Leaf"	"16"	18	10	1713.04115627678	-434.40138000679
"Leaf 16"	"Leaf"	"16"	18	11	1718.47117352686	-443.451408756931
"Leaf 16"	"Leaf"	"16"	18	12	1722.86690177693	-449.398570507024
"Leaf 16"	"Leaf"	"16"	18	13	1722.09118502692	-463.102899757239
"Leaf 16"	"Leaf"	"16"	18	14	1721.0568960269	-471.894356257376
"Leaf 16"	"Leaf"	"16"	18	15	1722.34975727692	-475.255795507429
"Leaf 16"	"Leaf"	"16"	18	16	1723.64261852694	-479.651523757497
"Leaf 16"	"Leaf"	"16"	18	17	1719.24689027687	-487.667263507623
"Leaf 16"	"Leaf"	"16"	18	18	1718.47117352686	-490.770130507671
"Leaf 16"	"Leaf"	"16"	18	19	1717.95402902685	-494.131569757724
"Leaf 16"	"Leaf"	"16"	18	20	1715.88545102682	-496.45872000776
"Leaf 16"	"Leaf"	"16"	18	21	1717.69545677685	-499.561587007808
"Leaf 16"	"Leaf"	"16"	18	22	1711.74829502676	-505.767321007905
"Leaf 16"	"Leaf"	"16"	18	23	1710.97257827674	-510.680193757982
"Leaf 16"	"Leaf"	"16"	18	24	1706.57685002667	-514.300205258039
"Leaf 16"	"Leaf"	"16"	18	25	1700.62968827658	-518.1787890081
"Leaf 16"	"Leaf"	"16"	18	26	1700.11254377657	-523.867378508188
"Leaf 16"	"Leaf"	"16"	18	27	1699.07825477656	-532.658835008326
"Leaf 16"	"Leaf"	"16"	18	28	1698.56111027655	-541.191719258459
"Leaf 16"	"Leaf"	"16"	18	29	1697.52682127653	-544.811730758516
"Leaf 16"	"Leaf"	"16"	18	30	1688.7353647764	-544.553158508512
"Leaf 16"	"Leaf"	"16"	18	31	1688.7353647764	-528.521679008261
"Leaf 16"	"Leaf"	"16"	18	32	1680.97819727627	-522.833089508172
"Leaf 16"	"Leaf"	"16"	18	33	1683.56391977632	-521.281656008148
"Leaf 16"	"Leaf"	"16"	18	34	1688.7353647764	-518.437361258104
"Leaf 16"	"Leaf"	"16"	18	35	1683.56391977632	-516.368783258071
"Leaf 16"	"Leaf"	"16"	18	36	1675.80675227619	-510.938766007986
"Leaf 16"	"Leaf"	"16"	18	37	1671.92816852613	-509.645904757966
"Leaf 16"	"Leaf"	"16"	18	38	1677.87533027623	-506.02589325791
"Leaf 16"	"Leaf"	"16"	18	39	1671.92816852613	-503.181598507865
"Leaf 16"	"Leaf"	"16"	18	40	1673.99674652617	-500.854448257829
"Leaf 16"	"Leaf"	"16"	18	41	1668.82530152608	-497.493009007776
"Leaf 16"	"Leaf"	"16"	18	42	1666.53079160293	-493.65498550153
"Leaf 16"	"Leaf"	"16"	18	43	1664.51248117639	-491.874123360471
"Leaf 16"	"Leaf"	"16"	18	44	1668.19292960125	-490.093261219412
"Leaf 16"	"Leaf"	"16"	18	45	1672.46699873979	-489.262192220251
"Leaf 16"	"Leaf"	"16"	18	46	1668.19292960125	-485.700467938133
"Leaf 16"	"Leaf"	"16"	18	47	1662.85034317807	-480.357881514957
"Leaf 16"	"Leaf"	"16"	18	48	1658.10137746858	-476.914881375576
"Leaf 16"	"Leaf"	"16"	18	49	1661.78182589344	-472.40336395156
"Leaf 16"	"Leaf"	"16"	18	50	1659.05117061048	-465.517363672799
"Leaf 16"	"Leaf"	"16"	18	51	1656.67668775574	-459.699880678673
"Leaf 16"	"Leaf"	"16"	18	52	1655.37072218563	-453.882397684548
"Leaf 17"	"Leaf"	"17"	19	1	1746.71853234451	-519.430367859671
"Leaf 17"	"Leaf"	"17"	19	2	1744.28339631083	-512.924146906376
"Leaf 17"	"Leaf"	"17"	19	3	1738.86123112659	-509.15220590865
"Leaf 17"	"Leaf"	"17"	19	4	1735.56078275358	-504.201533349134
"Leaf 17"	"Leaf"	"17"	19	5	1733.91055856708	-499.250860789619
"Leaf 17"	"Leaf"	"17"	19	6	1730.37436388171	-495.478919791893
"Leaf 17"	"Leaf"	"17"	19	7	1732.02458806822	-490.763993544735
"Leaf 17"	"Leaf"	"17"	19	8	1730.84585650643	-486.756306234651
"Leaf 17"	"Leaf"	"17"	19	9	1729.19563231992	-477.090707427978
"Leaf 17"	"Leaf"	"17"	19	10	1728.48839338285	-471.904288556105
"Leaf 17"	"Leaf"	"17"	19	11	1732.73182700529	-467.189362308947
"Leaf 17"	"Leaf"	"17"	19	12	1734.61779750415	-465.539138122442
"Leaf 17"	"Leaf"	"17"	19	13	1737.68249956481	-458.702495064063
"Leaf 17"	"Leaf"	"17"	19	14	1740.03996268838	-455.637793003411
"Leaf 17"	"Leaf"	"17"	19	15	1745.22638156026	-450.215627819179
"Leaf 17"	"Leaf"	"17"	19	16	1752.77026355571	-446.679433133811
"Leaf 17"	"Leaf"	"17"	19	17	1760.0783992388	-447.150925758527
"Leaf 17"	"Leaf"	"17"	19	18	1765.97205704775	-450.922866756253
"Leaf 17"	"Leaf"	"17"	19	19	1770.21549067019	-455.402046691053
"Leaf 17"	"Leaf"	"17"	19	20	1774.69467060499	-462.474436061789
"Leaf 17"	"Leaf"	"17"	19	21	1776.3448947915	-469.07533280781
"Leaf 17"	"Leaf"	"17"	19	22	1777.52362635329	-475.440483241473
"Leaf 17"	"Leaf"	"17"	19	23	1775.40190954207	-485.106082048146
"Leaf 17"	"Leaf"	"17"	19	24	1769.0367591084	-488.642276733514
"Leaf 17"	"Leaf"	"17"	19	25	1770.21549067019	-491.706978794167
"Leaf 17"	"Leaf"	"17"	19	26	1774.22317798028	-492.41421773124
"Leaf 17"	"Leaf"	"17"	19	27	1775.63765585442	-497.600636603114
"Leaf 17"	"Leaf"	"17"	19	28	1770.25808408045	-507.697985755358
"Leaf 17"	"Leaf"	"17"	19	29	1769.90624902448	-511.568171370957
"Leaf 17"	"Leaf"	"17"	19	30	1757.94385712172	-516.845697210409
