ROI.name	ROI.id	point	x	y
C1	15	12	969.984029	-379.516811
C1	15	13	961.7615111	-373.5431907
C1	16	1	966.3692621	-484.4602038
C1	16	2	970.7080234	-434.5394042
C1	16	3	977.6734085	-428.4217038
C1	16	4	992.6209676	-423.2175931
C1	16	5	1011.810309	-432.9553192
C1	16	6	1024.893494	-449.9706897
C1	16	7	1027.525641	-460.4760891
C1	16	8	1024.667367	-471.8149673
C1	16	9	1009.56807	-486.3530892
C1	16	10	1000.188281	-493.8999764
C1	16	11	990.1926567	-491.7233433
C1	16	12	977.6881125	-490.6866264
C1	17	1	922.9851728	-503.1828978
C1	17	2	949.541884	-499.982258
C1	17	3	960.1214263	-494.9372938
C1	17	4	966.2295806	-484.9160541
C1	17	5	977.5230837	-491.3091298
C1	17	6	990.3329188	-492.299537
C1	17	7	1000.17098	-494.4340172
C1	17	8	1013.93792	-520.0187429
C1	17	9	1016.634161	-527.8342114
C1	17	10	1003.734828	-551.0208603
C1	17	11	993.4661553	-553.3239329
C1	17	12	980.7442793	-555.2338368
C1	17	13	969.4410883	-563.7626654
C1	17	14	963.376071	-569.8617585
C1	17	15	962.1730969	-582.0663751
C1	17	16	950.963779	-571.2151829
C1	17	17	933.1956528	-564.7309566
C1	17	18	920.7049205	-559.2394568
C1	17	19	918.3234077	-542.1258605
C1	17	20	917.1840891	-516.2301097
C1	17	21	918.4275694	-505.2625431
C1	18	1	963.3937424	-582.2828494
C1	18	2	964.6032782	-570.0800063
C1	18	3	970.8705252	-563.8103272
C1	18	4	981.1337034	-556.1462762
C1	18	5	993.4988523	-554.4393749
C1	18	6	1003.971514	-551.9959168
C1	18	7	1016.840632	-570.9056681
C1	18	8	1016.423991	-577.383161
C1	18	9	1026.832299	-591.0881816
C1	18	10	1016.387576	-605.0897757
C1	18	11	1011.49948	-611.8188745
C1	18	12	1004.270412	-614.70377
C1	18	13	994.6607955	-625.1530729
C1	18	14	987.237375	-628.7095065
C1	18	15	977.8563327	-624.2718511
C1	18	16	970.2649847	-617.6857154
C1	18	17	970.6927639	-608.1622422
C1	18	18	969.1880012	-602.6489924
C1	18	19	963.673154	-595.919245
C1	18	20	964.3162466	-588.9734897
C1	19	1	969.6041209	-618.0653206
C1	19	2	977.0091253	-624.7919986
C1	19	3	986.8985974	-629.6349277
C1	19	4	995.2614167	-625.960715
C1	19	5	1005.27228	-615.2348192
C1	19	6	1006.53916	-625.5301015
C1	19	7	1012.139579	-634.489941
C1	19	8	1014.895605	-660.0379123
C1	19	9	1004.292925	-665.7631263
C1	19	10	991.4898259	-670.8750099
C1	19	11	971.8124457	-658.1891197
C1	19	12	955.6696702	-658.345314
C1	19	13	951.3176277	-661.5486671
C1	19	14	955.1824762	-643.5461559
C1	19	15	959.660781	-628.2600557
C1	19	16	964.1295283	-619.9548803
C1	20	1	926.363251	-672.2165494
C1	20	2	937.4421228	-670.6694959
C1	20	3	944.1903582	-668.7366088
C1	20	4	950.2756058	-664.4322741
C1	20	5	951.6740954	-662.0942269
C1	20	6	955.8870949	-658.9441313
C1	20	7	971.4850458	-658.605045
C1	20	8	991.1834074	-671.3191757
C1	20	9	994.2313118	-684.8319954
C1	20	10	995.2880108	-694.1257741
C1	20	11	994.3033041	-701.0015103
C1	20	12	989.7417674	-711.4003669
C1	20	13	982.853615	-719.9139504
C1	20	14	979.838231	-722.04685
C1	20	15	972.7972315	-725.6274019
C1	20	16	962.3192923	-726.1907466
C1	20	17	958.7305792	-725.1037127
C1	20	18	947.8563036	-716.2794772
C1	20	19	939.058057	-713.2377283
C1	20	20	929.9088454	-709.5209497
C1	20	21	932.7960433	-702.0139035
C1	20	22	932.7860195	-691.6985604
C1	20	23	925.2739614	-683.6536909
C1	21	1	899.7518509	-735.0350729
C1	21	2	915.6221333	-723.5235316
C1	21	3	925.8088378	-714.8887391
C1	21	4	929.5650336	-710.3048093
C1	21	5	947.6015533	-717.208091
C1	21	6	958.6862169	-726.1227259
C1	21	7	962.4639077	-726.9805579
C1	21	8	972.859851	-726.4172232
C1	21	9	979.1224458	-739.7318241
C1	21	10	980.147181	-752.9905442
C1	21	11	977.7195592	-760.8248569
C1	21	12	975.1243281	-769.1111081
C1	21	13	971.1394204	-775.0081691
C1	21	14	964.7339677	-781.9920647
C1	21	15	960.0930992	-784.9680999
C1	21	16	947.6159496	-783.3681418
C1	21	17	935.9114964	-784.5945927
C1	21	18	925.8818144	-776.0506765
C1	21	19	910.4983807	-767.3074448
C1	21	20	904.7458119	-765.2437944
C1	21	21	905.2182859	-751.6741377
C1	22	1	870.8781148	-789.8064286
C1	22	2	883.7637054	-782.259332
C1	22	3	893.5755856	-775.588091
C1	22	4	904.4546638	-766.090672
C1	22	5	910.0433929	-768.0186167
C1	22	6	925.7674246	-777.1204769
C1	22	7	935.8110064	-785.7331894
C1	22	8	939.6328296	-803.7824476
C1	22	9	941.1554935	-818.8989875
C1	22	10	938.3580736	-823.218953
C1	22	11	924.811681	-833.5812621
C1	22	12	909.3970025	-835.5099145
C1	22	13	894.8766213	-828.221447
C1	22	14	890.1188144	-815.9785609
C1	22	15	884.0256482	-800.1928492
EP	23	1	239.9908877	-256.0021413
EP	23	2	234.1394185	-236.199833
EP	23	3	245.2332398	-228.0285371
EP	23	4	256.3922106	-225.4509781
EP	23	5	268.0025861	-231.6095612
EP	23	6	270.4614415	-237.307112
EP	24	1	271.1341863	-236.9889105
EP	24	2	273.6661782	-231.6734303
EP	24	3	276.3609828	-224.185183
EP	24	4	284.4307619	-213.4927383
EP	24	5	296.7487066	-209.9915686
EP	24	6	279.3826697	-182.8288323
EP	24	7	267.1498644	-190.045837
EP	24	8	258.0845089	-205.2311976
EP	24	9	256.5500371	-225.0694369
EP	24	10	262.1896081	-227.9066311
EP	24	11	268.3796432	-231.1850573
EP	25	1	279.9463268	-182.4123678
EP	25	2	304.1491311	-173.673276
EP	25	3	311.3151679	-169.1136436
EP	25	4	321.9462111	-148.0074041
EP	25	5	327.1651776	-147.3683821
EP	25	6	336.4546068	-146.9472315
EP	25	7	344.7263122	-148.9933477
EP	25	8	349.186421	-151.6930985
EP	25	9	348.7794335	-156.2803326
EP	25	10	347.6224203	-162.0980003
EP	25	11	345.4303969	-170.9823613
EP	25	12	344.4466102	-178.6311663
EP	25	13	342.5122521	-183.2354748
EP	25	14	338.624754	-190.7639844
EP	25	15	335.0359001	-197.6781308
EP	25	16	333.3779894	-199.6824945
EP	25	17	328.1917594	-200.3514962
EP	25	18	317.6580249	-200.9275217
EP	25	19	309.562961	-201.0180168
EP	25	20	306.8273537	-202.2706474
EP	25	21	302.2310451	-206.1540451
EP	25	22	297.5464718	-209.7073494
EP	26	1	339.0436987	-146.4135788
EP	26	2	343.5783888	-141.5016327
EP	26	3	351.2529888	-134.4133456
EP	26	4	361.925978	-128.3155624
EP	26	5	375.105457	-126.9141627
EP	26	6	389.4371047	-128.7537348
EP	26	7	396.8084335	-130.0946456
EP	26	8	399.7529249	-130.2833306
EP	26	9	396.1817082	-141.2083024
EP	26	10	393.9142051	-147.0313873
EP	26	11	380.40843	-144.2350465
EP	26	12	370.0337799	-148.0428811
EP	26	13	363.4620685	-152.7768299
EP	26	14	350.0147069	-151.3162679
EP	26	15	345.695882	-148.2773151
EP	27	1	400.955441	-129.6415434
EP	27	2	405.6160132	-121.3961644
EP	27	3	410.1473026	-112.2751099
EP	27	4	419.6564176	-103.0248255
EP	27	5	433.590956	-90.83609545
EP	27	6	446.3676508	-84.32453806
EP	27	7	452.6090535	-82.59090199
EP	27	8	461.7947892	-84.48341657
EP	27	9	468.4181264	-88.22715489
EP	27	10	473.1431412	-95.8026765
EP	27	11	469.7462255	-96.29042409
EP	27	12	465.5676991	-94.37446619
EP	27	13	460.0256966	-93.29302549
EP	27	14	454.0546342	-95.17946721
EP	27	15	448.8240773	-96.8602233
EP	27	16	439.4972311	-99.7927287
EP	27	17	426.93797	-107.4973211
EP	27	18	418.4044297	-117.3882117
EP	27	19	405.3867517	-125.9038249
EP	28	1	474.4911128	-96.16549299
EP	28	2	468.9469605	-87.78681305
EP	28	3	461.9786711	-83.28863626
EP	28	4	473.9567701	-75.58305228
EP	28	5	483.6579968	-81.55604692
EP	28	6	487.1836303	-82.98939676
EP	28	7	495.0599941	-74.99341197
EP	28	8	496.3643023	-71.32490726
EP	28	9	503.7151413	-73.66161083
EP	28	10	507.5504841	-79.24733449
EP	28	11	506.208179	-83.43420061
EP	28	12	500.2249445	-86.92476516
EP	28	13	488.506177	-94.50654374
EP	29	1	506.9197833	-84.24883875
EP	29	2	508.3288753	-79.23414178
EP	29	3	504.3443584	-73.08183311
EP	29	4	497.0172859	-70.61236692
EP	29	5	503.8557041	-63.18977282
EP	29	6	515.7093907	-65.63601571
EP	29	7	524.2884646	-71.47823171
EP	29	8	535.1677248	-73.41403175
EP	29	9	539.9031072	-69.60662908
EP	29	10	547.5086182	-81.87175791
EP	29	11	551.387443	-91.02864642
EP	29	12	547.4787034	-89.42705117
EP	29	13	542.0148279	-89.2748998
EP	29	14	528.1539192	-93.28641105
EP	30	1	551.8659418	-91.2588196
EP	30	2	555.8875588	-92.71747108
EP	30	3	577.8132371	-76.66137741
EP	30	4	587.6387839	-73.52762403
EP	30	5	599.1026663	-75.68041384
EP	30	6	598.3913322	-67.34368995
EP	30	7	594.7262989	-61.65776891
EP	30	8	587.6421941	-56.67111322
EP	30	9	577.0520773	-58.01168359
EP	30	10	566.5633836	-59.62547615
EP	30	11	551.8383656	-63.22633368
EP	30	12	540.8780841	-68.1757119
EP	30	13	540.1077487	-69.0315999
EP	30	14	548.5068984	-82.02725165
EP	31	1	599.7745234	-74.92456519
EP	31	2	609.707694	-67.88653203
EP	31	3	619.0825795	-74.45866954
EP	31	4	626.9362363	-75.67327911
EP	31	5	636.188692	-67.64115065
EP	31	6	645.4229738	-72.78492564
EP	31	7	655.4152719	-83.95916123
EP	31	8	664.4856031	-86.98192428
EP	31	9	672.5903817	-84.67465846
EP	31	10	668.3167294	-66.23461496
EP	31	11	660.2135163	-60.35927895
EP	31	12	635.5536499	-52.91547592
EP	31	13	608.8594209	-42.72027013
EP	31	14	587.995354	-55.99784291
EP	31	15	595.4256344	-61.10996675
EP	31	16	599.372951	-67.12538456
EP	32	1	673.4925167	-84.79306291
EP	32	2	696.5897514	-91.7004518
EP	32	3	714.2715414	-108.6032214
EP	32	4	723.6989081	-110.0740033
EP	32	5	736.6021874	-122.8839974
EP	32	6	737.6932098	-109.360605
EP	32	7	734.4994063	-99.22036201
EP	32	8	727.1656155	-105.3649343
EP	32	9	717.2857973	-94.77330737
EP	32	10	710.2004977	-85.34430364
EP	32	11	699.415207	-80.87392775
EP	32	12	682.4565898	-69.65079981
EP	32	13	669.7887533	-66.69405236
EP	33	1	737.0903686	-122.906581
EP	33	2	738.2415826	-109.1573716
EP	33	3	735.037567	-98.98256432
EP	33	4	742.562166	-98.6722799
EP	33	5	766.467094	-108.6592176
EP	33	6	778.1482086	-115.6872336
EP	33	7	783.7840182	-124.0521086
EP	33	8	783.2015711	-135.3460003
EP	33	9	772.3674658	-141.6811017
EP	33	10	766.9280718	-118.1333198
EP	33	11	751.9952409	-112.1213818
EP	34	1	773.0969608	-142.0965525
EP	34	2	783.8846223	-135.5739678
EP	34	3	794.7766921	-139.9243385
EP	34	4	804.0951113	-136.46524
EP	34	5	807.5133314	-139.1281104
EP	34	6	806.0727816	-145.9065113
EP	34	7	801.0202056	-149.362396
EP	34	8	794.6822653	-146.4534062
EP	34	9	783.8101974	-141.9189026
EP	35	1	808.3104902	-139.3699625
EP	35	2	806.4609185	-146.2178865
EP	35	3	801.4322211	-149.8871142
EP	35	4	807.2191237	-157.1318399
EP	35	5	810.2433049	-165.5622847
EP	35	6	809.4757943	-173.0428892
EP	35	7	820.1941242	-169.9287922
EP	35	8	825.5857776	-172.7303223
EP	35	9	831.4121288	-177.5338509
EP	35	10	835.6550767	-169.0159723
EP	35	11	828.3796655	-168.0892223
EP	35	12	820.0438564	-163.7414827
EP	35	13	818.3934846	-157.0320698
EP	35	14	821.1012324	-150.7454465
EP	35	15	816.1596931	-143.5772805
EP	36	1	832.2043197	-177.5040902
EP	36	2	836.3487114	-168.9887376
EP	36	3	848.9203672	-162.3872901
EP	36	4	871.610594	-165.360961
EP	36	5	880.3154873	-171.1127569
EP	36	6	885.470925	-182.4726075
EP	36	7	884.1086236	-193.9726077
EP	36	8	881.2385229	-203.2167063
EP	36	9	877.9042107	-210.487896
EP	36	10	876.8783194	-216.3320709
EP	36	11	856.8906409	-211.5187002
EP	36	12	848.4802188	-196.5257311
EP	36	13	844.1391522	-188.259392
EP	36	14	839.9504434	-178.3348615
EP	37	1	877.6279937	-216.4157649
EP	37	2	878.6445364	-210.6681455
EP	37	3	882.143887	-203.1404925
EP	37	4	885.0039572	-194.2846414
EP	37	5	894.2640007	-193.6492804
EP	37	6	900.9695916	-203.5358916
EP	37	7	907.6544457	-219.6570177
EP	37	8	913.3872896	-226.7134793
EP	37	9	921.6315714	-223.3417715
EP	37	10	933.5854159	-229.6422422
EP	37	11	941.9976859	-236.7580445
EP	37	12	938.6758905	-252.8835358
EP	37	13	928.8394518	-262.4918907
EP	37	14	918.9757494	-268.0149548
EP	37	15	916.6604251	-270.2665446
EP	37	16	915.0253305	-268.7380832
EP	37	17	909.8181558	-270.6329103
EP	37	18	897.8033244	-270.0665245
EP	37	19	901.7791373	-264.4436488
EP	37	20	904.5882829	-253.1097799
EP	37	21	905.4168266	-235.2124948
EP	37	22	889.6198666	-226.0481025
EP	38	1	918.4207025	-271.3184487
EP	38	2	920.4137935	-268.7270856
EP	38	3	928.1223282	-264.3722675
EP	38	4	939.5428961	-254.2204683
EP	38	5	942.2473596	-263.8085911
EP	38	6	939.7741559	-275.6821641
EP	38	7	951.2705981	-282.4893452
EP	38	8	955.3039231	-286.4043094
EP	38	9	951.1461716	-297.861298
EP	38	10	960.2752237	-305.8520736
EP	38	11	956.9876656	-310.494393
EP	38	12	952.0157611	-308.8017532
EP	38	13	942.7626852	-304.3461808
EP	38	14	933.7070785	-307.2193822
EP	38	15	938.1365498	-290.281645
EP	38	16	931.5013408	-283.6670753
EP	38	17	921.7606641	-276.1270771
EP	39	1	947.7074165	-333.5284186
EP	39	2	956.39289	-313.0110261
EP	39	3	960.4935828	-307.7579723
EP	39	4	971.551073	-327.4748299
EP	39	5	985.866378	-344.8637645
EP	39	6	983.7725247	-348.820595
EP	39	7	973.5193401	-349.0999126
EP	39	8	968.5308099	-345.7550839
EP	39	9	957.8280507	-341.3556429
EP	40	1	962.3376167	-372.2336249
EP	40	2	968.3589212	-364.111787
EP	40	3	969.6285439	-347.8395431
EP	40	4	973.4069345	-349.9621672
EP	40	5	984.6615134	-349.4348454
EP	40	6	986.5493407	-345.4596159
EP	40	7	1000.641086	-368.0723808
EP	40	8	996.1398262	-376.7385602
EP	40	9	987.5240786	-381.9696523
EP	40	10	970.938865	-378.7202711
EP	41	1	987.85825	-382.4850548
EP	41	2	997.7662514	-399.0099465
EP	41	3	999.9954191	-394.7974076
EP	41	4	1007.20437	-390.016382
EP	41	5	1011.33652	-389.8649703
EP	41	6	1016.164891	-385.164334
EP	41	7	1016.688087	-381.0670776
EP	41	8	1014.140039	-375.937016
EP	41	9	1008.270007	-368.025255
EP	41	10	1005.534111	-365.3696454
EP	41	11	1001.61819	-368.1203977
EP	41	12	996.9475375	-377.2266367
EP	42	1	992.7593673	-422.3217886
EP	42	2	997.8023456	-399.7281559
